ID,Relationship,Target_ID
HAO:0000698,BFO:0000050,HAO:0001047
HAO:0000699,is_a,HAO:0000146
HAO:0000699,BFO:0000050,HAO:0000234
HAO:0000700,is_a,HAO:0000163
HAO:0000700,BFO:0000050,HAO:0000461
HAO:0000701,is_a,HAO:0001392
HAO:0000701,HAO:attached_to,HAO:0000707
HAO:0000701,HAO:attached_to,HAO:0000703
HAO:0000702,is_a,HAO:0001392
HAO:0000702,HAO:attached_to,HAO:0000703
HAO:0000702,HAO:attached_to,HAO:0000291
HAO:0000703,is_a,HAO:0000909
HAO:0000703,BFO:0000050,HAO:0001084
HAO:0000704,is_a,HAO:0000146
HAO:0000704,BFO:0000050,HAO:0000421
HAO:0000705,is_a,HAO:0000041
HAO:0000705,BFO:0000050,HAO:0001013
HAO:0000706,is_a,HAO:0000104
HAO:0000707,is_a,HAO:0000909
HAO:0000707,BFO:0000050,HAO:0000091
HAO:0000708,is_a,HAO:0001392
HAO:0000708,HAO:attached_to,HAO:0000707
HAO:0000708,HAO:attached_to,HAO:0000291
HAO:0000709,HAO:attached_to,HAO:0000385
HAO:0000709,HAO:attached_to,HAO:0000707
HAO:0000710,is_a,HAO:0001392
HAO:0000710,HAO:attached_to,HAO:0000707
HAO:0000710,HAO:attached_to,HAO:0000291
HAO:0000711,is_a,HAO:0000041
HAO:0000711,BFO:0000050,HAO:0000234
HAO:0000712,is_a,HAO:0000909
HAO:0000712,BFO:0000050,HAO:0000421
HAO:0000713,is_a,HAO:0000041
HAO:0000713,BFO:0000050,HAO:0000312
HAO:0000714,is_a,HAO:0000005
HAO:0000715,is_a,HAO:0000012
HAO:0000716,is_a,HAO:0000098
HAO:0000716,BFO:0000050,HAO:0001013
HAO:0000717,is_a,HAO:0000041
HAO:0000717,BFO:0000050,HAO:0000421
HAO:0000718,is_a,HAO:0000704
HAO:0000719,is_a,HAO:0000909
HAO:0000719,BFO:0000050,HAO:0000820
HAO:0000720,is_a,HAO:0000142
HAO:0000720,BFO:0000050,HAO:0000729
HAO:0000721,is_a,HAO:0000143
HAO:0000721,BFO:0000050,HAO:0000729
HAO:0000722,is_a,HAO:0000041
HAO:0000722,BFO:0000050,HAO:0000729
HAO:0000723,is_a,HAO:0000718
HAO:0000723,BFO:0000050,HAO:0000729
HAO:0000724,is_a,HAO:0000899
HAO:0000724,BFO:0000050,HAO:0000729
HAO:0000725,is_a,HAO:0000978
HAO:0000725,BFO:0000050,HAO:0000729
HAO:0000726,is_a,HAO:0000353
HAO:0000726,BFO:0000050,HAO:0000729
HAO:0000727,is_a,HAO:0000909
HAO:0000727,BFO:0000050,HAO:0000729
HAO:0000728,is_a,HAO:0001586
HAO:0000728,BFO:0000050,HAO:0000929
HAO:0000729,is_a,HAO:0000909
HAO:0000729,BFO:0000050,HAO:0001013
HAO:0000730,is_a,HAO:0000146
HAO:0000730,BFO:0000050,HAO:0000234
HAO:0000731,is_a,HAO:0000220
HAO:0000731,BFO:0000050,HAO:0000730
HAO:0000732,is_a,HAO:0000353
HAO:0000732,BFO:0000050,HAO:0000234
HAO:0000733,is_a,HAO:0000899
HAO:0000733,BFO:0000050,HAO:0000730
HAO:0000734,is_a,HAO:0001525
HAO:0000734,BFO:0000050,HAO:0000371
HAO:0000735,is_a,HAO:0000188
HAO:0000735,BFO:0000050,HAO:0000051
HAO:0000736,is_a,HAO:0001092
HAO:0000736,BFO:0000050,HAO:0001089
HAO:0000737,is_a,HAO:0001092
HAO:0000737,BFO:0000050,HAO:0001089
HAO:0000738,is_a,HAO:0000146
HAO:0000738,BFO:0000050,HAO:0001249
HAO:0000739,is_a,HAO:0000146
HAO:0000739,BFO:0000050,HAO:0000506
HAO:0000740,is_a,HAO:0000936
HAO:0000740,BFO:0000050,HAO:0000566
HAO:0000741,is_a,HAO:0000978
HAO:0000741,BFO:0000050,HAO:0000557
HAO:0000742,is_a,HAO:0000822
HAO:0000742,BFO:0000050,HAO:0000572
HAO:0000743,is_a,HAO:0000146
HAO:0000743,BFO:0000050,HAO:0000212
HAO:0000744,is_a,HAO:0001095
HAO:0000745,is_a,HAO:0001779
HAO:0000745,HAO:attached_to,HAO:0000234
HAO:0000745,HAO:attached_to,HAO:0000506
HAO:0000746,is_a,HAO:0000146
HAO:0000746,BFO:0000050,HAO:0000800
HAO:0000747,is_a,HAO:0000909
HAO:0000747,BFO:0000050,HAO:0000452
HAO:0000748,is_a,HAO:0000909
HAO:0000748,BFO:0000050,HAO:0000453
HAO:0000749,is_a,HAO:0001549
HAO:0000749,HAO:attached_to,HAO:0001630
HAO:0000749,HAO:attached_to,HAO:0001044
HAO:0000751,is_a,HAO:0000146
HAO:0000751,BFO:0000050,HAO:0000566
HAO:0000752,is_a,HAO:0000418
HAO:0000752,BFO:0000050,HAO:0000539
HAO:0000753,is_a,HAO:0001789
HAO:0000753,HAO:attached_to,HAO:0001788
HAO:0000753,HAO:attached_to,HAO:0000547
HAO:0000754,is_a,HAO:0001894
HAO:0000754,HAO:attached_to,HAO:0001130
HAO:0000754,HAO:attached_to,HAO:0000556
HAO:0000755,is_a,HAO:0001787
HAO:0000755,HAO:attached_to,HAO:0000547
HAO:0000755,HAO:attached_to,HAO:0000566
HAO:0000757,is_a,HAO:0000978
HAO:0000757,BFO:0000050,HAO:0000574
HAO:0000758,is_a,HAO:0000150
HAO:0000758,BFO:0000050,HAO:0000092
HAO:0000759,is_a,HAO:0000008
HAO:0000760,is_a,HAO:0000899
HAO:0000760,BFO:0000050,HAO:0000825
HAO:0000761,is_a,HAO:0000418
HAO:0000761,BFO:0000050,HAO:0000853
HAO:0000762,is_a,HAO:0000978
HAO:0000762,BFO:0000050,HAO:0000853
HAO:0000763,is_a,HAO:0001695
HAO:0000763,BFO:0000050,HAO:0001994
HAO:0000764,is_a,HAO:0001586
HAO:0000764,BFO:0000050,HAO:0000574
HAO:0000765,is_a,HAO:0000146
HAO:0000765,BFO:0000050,HAO:0000575
HAO:0000767,is_a,HAO:0000146
HAO:0000767,BFO:0000050,HAO:0000603
HAO:0000768,is_a,HAO:0000999
HAO:0000768,BFO:0000050,HAO:0000790
HAO:0000769,is_a,HAO:0000950
HAO:0000769,BFO:0000050,HAO:0001015
HAO:0000769,BFO:0000050,HAO:0000576
HAO:0000770,is_a,HAO:0000285
HAO:0000770,BFO:0000050,HAO:0000853
HAO:0000771,is_a,HAO:0000285
HAO:0000771,BFO:0000050,HAO:0000566
HAO:0000772,is_a,HAO:0000146
HAO:0000772,BFO:0000050,HAO:0000853
HAO:0000773,is_a,HAO:0000188
HAO:0000773,BFO:0000050,HAO:0000853
HAO:0000774,is_a,HAO:0000978
HAO:0000774,BFO:0000050,HAO:0000853
HAO:0000775,is_a,HAO:0000718
HAO:0000775,BFO:0000050,HAO:0000604
HAO:0000776,is_a,HAO:0000146
HAO:0000776,BFO:0000050,HAO:0000658
HAO:0000777,is_a,HAO:0001218
HAO:0000777,BFO:0000050,HAO:0000776
HAO:0000778,is_a,HAO:0000936
HAO:0000778,BFO:0000050,HAO:0000776
HAO:0000779,is_a,HAO:0000718
HAO:0000779,BFO:0000050,HAO:0000777
HAO:0000780,is_a,HAO:0000978
HAO:0000780,BFO:0000050,HAO:0000658
HAO:0000781,is_a,HAO:0001525
HAO:0000781,BFO:0000050,HAO:0000397
HAO:0000783,is_a,HAO:0000076
HAO:0000783,BFO:0000050,HAO:0000351
HAO:0000784,is_a,HAO:0000353
HAO:0000784,BFO:0000050,HAO:0000572
HAO:0000785,is_a,HAO:0000041
HAO:0000786,is_a,HAO:0000909
HAO:0000786,BFO:0000050,HAO:0000281
HAO:0000787,is_a,HAO:0000899
HAO:0000787,BFO:0000050,HAO:0000234
HAO:0000788,is_a,HAO:0000978
HAO:0000788,BFO:0000050,HAO:0000234
HAO:0000789,is_a,HAO:0001586
HAO:0000789,BFO:0000050,HAO:0000234
HAO:0000790,is_a,HAO:0000146
HAO:0000790,BFO:0000050,HAO:0000234
HAO:0000791,is_a,HAO:0000978
HAO:0000791,BFO:0000050,HAO:0000234
HAO:0000792,is_a,HAO:0000146
HAO:0000792,BFO:0000050,HAO:0001077
HAO:0000793,is_a,HAO:0000188
HAO:0000793,BFO:0000050,HAO:0000371
HAO:0000794,is_a,HAO:0000188
HAO:0000794,BFO:0000050,HAO:0000566
HAO:0000795,is_a,HAO:0000716
HAO:0000796,is_a,HAO:0000146
HAO:0000796,BFO:0000050,HAO:0000956
HAO:0000797,is_a,HAO:0000146
HAO:0000797,BFO:0000050,HAO:0000786
HAO:0000798,is_a,HAO:0001019
HAO:0000798,BFO:0000050,HAO:0000506
HAO:0000799,is_a,HAO:0000648
HAO:0000799,BFO:0000050,HAO:0000928
HAO:0000800,is_a,HAO:0000146
HAO:0000801,is_a,HAO:0000188
HAO:0000801,BFO:0000050,HAO:0000800
HAO:0000803,is_a,HAO:0001551
HAO:0000803,HAO:attached_to,HAO:0000785
HAO:0000803,HAO:attached_to,HAO:0000804
HAO:0000804,is_a,HAO:0000909
HAO:0000804,BFO:0000050,HAO:0000453
HAO:0000805,is_a,HAO:0000188
HAO:0000805,BFO:0000050,HAO:0000234
HAO:0000806,is_a,HAO:0000978
HAO:0000806,BFO:0000050,HAO:0000234
HAO:0000807,is_a,HAO:0000146
HAO:0000807,BFO:0000050,HAO:0000234
HAO:0000808,is_a,HAO:0000718
HAO:0000808,BFO:0000050,HAO:0001044
HAO:0000809,is_a,HAO:0000041
HAO:0000809,BFO:0000050,HAO:0000397
HAO:0000810,is_a,HAO:0000188
HAO:0000810,BFO:0000050,HAO:0001044
HAO:0000811,is_a,HAO:0000436
HAO:0000811,BFO:0000050,HAO:0000883
HAO:0000812,is_a,HAO:0000012
HAO:0000813,is_a,HAO:0000899
HAO:0000813,BFO:0000050,HAO:0001676
HAO:0000814,is_a,HAO:0000978
HAO:0000814,BFO:0000050,HAO:0000650
HAO:0000815,is_a,HAO:0000146
HAO:0000815,BFO:0000050,HAO:0000092
HAO:0000816,is_a,HAO:0000978
HAO:0000816,BFO:0000050,HAO:0000566
HAO:0000817,is_a,HAO:0000146
HAO:0000817,BFO:0000050,HAO:0001249
HAO:0000818,is_a,HAO:0000146
HAO:0000818,BFO:0000050,HAO:0000176
HAO:0000819,is_a,HAO:0000704
HAO:0000819,BFO:0000050,HAO:0001095
HAO:0000820,is_a,HAO:0000041
HAO:0000820,BFO:0000050,HAO:0000992
HAO:0000821,is_a,HAO:0000005
HAO:0000821,BFO:0000050,HAO:0000895
HAO:0000822,is_a,HAO:0000146
HAO:0000822,BFO:0000050,HAO:0000909
HAO:0000823,is_a,HAO:0000244
HAO:0000823,BFO:0000050,HAO:0000873
HAO:0000824,is_a,HAO:0000245
HAO:0000824,BFO:0000050,HAO:0000873
HAO:0000825,is_a,HAO:0000041
HAO:0000825,BFO:0000050,HAO:0000873
HAO:0000826,is_a,HAO:0000365
HAO:0000826,BFO:0000050,HAO:0000825
HAO:0000827,is_a,HAO:0000366
HAO:0000827,BFO:0000050,HAO:0000873
HAO:0000828,is_a,HAO:0001116
HAO:0000828,HAO:attached_to,HAO:0000825
HAO:0000828,HAO:attached_to,HAO:0000192
HAO:0000829,is_a,HAO:0000822
HAO:0000830,is_a,HAO:0000241
HAO:0000830,BFO:0000050,HAO:0000853
HAO:0000832,is_a,HAO:0000146
HAO:0000832,BFO:0000050,HAO:0000853
HAO:0000833,is_a,HAO:0000936
HAO:0000833,BFO:0000050,HAO:0000832
HAO:0000834,is_a,HAO:0001924
HAO:0000834,BFO:0000050,HAO:0000853
HAO:0000836,is_a,HAO:0000146
HAO:0000836,BFO:0000050,HAO:0000853
HAO:0000837,is_a,HAO:0000146
HAO:0000837,BFO:0000050,HAO:0000853
HAO:0000838,is_a,HAO:0000146
HAO:0000838,BFO:0000050,HAO:0000853
HAO:0000839,is_a,HAO:0000829
HAO:0000840,is_a,HAO:0000223
HAO:0000840,BFO:0000050,HAO:0000853
HAO:0000841,is_a,HAO:0000146
HAO:0000841,BFO:0000050,HAO:0000853
HAO:0000842,is_a,HAO:0000978
HAO:0000842,BFO:0000050,HAO:0000853
HAO:0000843,is_a,HAO:0001076
HAO:0000843,BFO:0000050,HAO:0000853
HAO:0000844,is_a,HAO:0001116
HAO:0000844,BFO:0000050,HAO:0000862
HAO:0000844,BFO:0000050,HAO:0000853
HAO:0000845,is_a,HAO:0001784
HAO:0000845,HAO:attached_to,HAO:0000542
HAO:0000845,HAO:attached_to,HAO:0000853
HAO:0000846,is_a,HAO:0001115
HAO:0000846,HAO:attached_to,HAO:0000582
HAO:0000846,HAO:attached_to,HAO:0000853
HAO:0000847,is_a,HAO:0001109
HAO:0000847,HAO:attached_to,HAO:0000790
HAO:0000847,HAO:attached_to,HAO:0000853
HAO:0000848,is_a,HAO:0001113
HAO:0000848,BFO:0000050,HAO:0000874
HAO:0000849,is_a,HAO:0001105
HAO:0000849,HAO:attached_to,HAO:0000825
HAO:0000849,HAO:attached_to,HAO:0000853
HAO:0000850,is_a,HAO:0001699
HAO:0000850,HAO:attached_to,HAO:0000855
HAO:0000850,HAO:attached_to,HAO:0000853
HAO:0000851,is_a,HAO:0001697
HAO:0000851,HAO:attached_to,HAO:0000862
HAO:0000851,HAO:attached_to,HAO:0000853
HAO:0000853,is_a,HAO:0000650
HAO:0000853,BFO:0000050,HAO:0000874
HAO:0000854,is_a,HAO:0000041
HAO:0000854,BFO:0000050,HAO:0000874
HAO:0000855,is_a,HAO:0000716
HAO:0000855,BFO:0000050,HAO:0000556
HAO:0000856,is_a,HAO:0000822
HAO:0000856,BFO:0000050,HAO:0000862
HAO:0000857,is_a,HAO:0000978
HAO:0000857,BFO:0000050,HAO:0000862
HAO:0000858,is_a,HAO:0000296
HAO:0000858,BFO:0000050,HAO:0000862
HAO:0000859,is_a,HAO:0001109
HAO:0000859,HAO:attached_to,HAO:0000790
HAO:0000859,HAO:attached_to,HAO:0000862
HAO:0000860,is_a,HAO:0001113
HAO:0000860,HAO:attached_to,HAO:0000862
HAO:0000860,HAO:attached_to,HAO:0001122
HAO:0000860,BFO:0000050,HAO:0000874
HAO:0000861,is_a,HAO:0001692
HAO:0000861,HAO:attached_to,HAO:0000862
HAO:0000861,HAO:attached_to,HAO:0001123
HAO:0000862,is_a,HAO:0000729
HAO:0000862,BFO:0000050,HAO:0000854
HAO:0000863,is_a,HAO:0000146
HAO:0000863,BFO:0000050,HAO:0000604
HAO:0000864,is_a,HAO:0000188
HAO:0000864,BFO:0000050,HAO:0001994
HAO:0000865,is_a,HAO:0000345
HAO:0000866,is_a,HAO:0000150
HAO:0000866,BFO:0000050,HAO:0001994
HAO:0000868,is_a,HAO:0002284
HAO:0000868,is_a,HAO:0001675
HAO:0000868,HAO:attached_to,HAO:0000035
HAO:0000868,HAO:attached_to,HAO:0000051
HAO:0000869,is_a,HAO:0002284
HAO:0000869,HAO:attached_to,HAO:0000053
HAO:0000869,HAO:attached_to,HAO:0000051
HAO:0000870,is_a,HAO:0001787
HAO:0000870,HAO:attached_to,HAO:0001694
HAO:0000870,HAO:attached_to,HAO:0000547
HAO:0000871,is_a,HAO:0000648
HAO:0000871,BFO:0000050,HAO:0000873
HAO:0000872,is_a,HAO:0001113
HAO:0000872,HAO:attached_to,HAO:0001122
HAO:0000872,HAO:attached_to,HAO:0000873
HAO:0000873,is_a,HAO:0000309
HAO:0000873,BFO:0000050,HAO:0000854
HAO:0000874,is_a,HAO:0001013
HAO:0000874,BFO:0000050,HAO:0001015
HAO:0000875,is_a,HAO:0001018
HAO:0000875,BFO:0000050,HAO:0000350
HAO:0000876,is_a,HAO:0002041
HAO:0000876,HAO:attached_to,HAO:0000703
HAO:0000876,HAO:attached_to,HAO:0000386
HAO:0000877,is_a,HAO:0001392
HAO:0000877,HAO:attached_to,HAO:0000707
HAO:0000877,HAO:attached_to,HAO:0000386
HAO:0000878,is_a,HAO:0000142
HAO:0000878,BFO:0000050,HAO:0000238
HAO:0000879,is_a,HAO:0002052
HAO:0000879,HAO:attached_to,HAO:0000707
HAO:0000879,HAO:attached_to,HAO:0000386
HAO:0000880,is_a,HAO:0000829
HAO:0000880,BFO:0000050,HAO:0000707
HAO:0000881,is_a,HAO:0000344
HAO:0000881,BFO:0000050,HAO:0000567
HAO:0000882,is_a,HAO:0000041
HAO:0000882,BFO:0000050,HAO:0001090
HAO:0000883,is_a,HAO:0000041
HAO:0000883,BFO:0000050,HAO:0001015
HAO:0000883,BFO:0000050,HAO:0000576
HAO:0000885,is_a,HAO:0000241
HAO:0000886,is_a,HAO:0000012
HAO:0000887,is_a,HAO:0000146
HAO:0000887,BFO:0000050,HAO:0000626
HAO:0000888,is_a,HAO:0001095
HAO:0000889,is_a,HAO:0000146
HAO:0000889,BFO:0000050,HAO:0000908
HAO:0000890,is_a,HAO:0001095
HAO:0000891,is_a,HAO:0000146
HAO:0000891,BFO:0000050,HAO:0000339
HAO:0000892,is_a,HAO:0000146
HAO:0000894,is_a,HAO:0001094
HAO:0000895,is_a,HAO:0000011
HAO:0000896,is_a,HAO:0001766
HAO:0000896,HAO:attached_to,HAO:0000300
HAO:0000896,HAO:attached_to,HAO:0000212
HAO:0000897,is_a,HAO:0001112
HAO:0000897,HAO:attached_to,HAO:0000939
HAO:0000897,HAO:attached_to,HAO:0001044
HAO:0000898,is_a,HAO:0000899
HAO:0000898,BFO:0000050,HAO:0000928
HAO:0000899,is_a,HAO:0000142
HAO:0000900,is_a,HAO:0000188
HAO:0000901,is_a,HAO:0000041
HAO:0000901,BFO:0000050,HAO:0000909
HAO:0000902,is_a,HAO:0000901
HAO:0000903,is_a,HAO:0000901
HAO:0000904,is_a,HAO:0000188
HAO:0000904,BFO:0000050,HAO:0000909
HAO:0000905,is_a,HAO:0000005
HAO:0000905,BFO:0000050,HAO:0000906
HAO:0000906,is_a,HAO:0000146
HAO:0000906,BFO:0000050,HAO:0002236
HAO:0000907,is_a,HAO:0000933
HAO:0000908,is_a,HAO:0000104
HAO:0000909,is_a,HAO:0000146
HAO:0000909,BFO:0000050,HAO:0000240
HAO:0000910,is_a,HAO:0000936
HAO:0000911,is_a,HAO:0000041
HAO:0000912,is_a,HAO:0000146
HAO:0000912,BFO:0000050,HAO:0000909
HAO:0000913,is_a,HAO:0000146
HAO:0000913,BFO:0000050,HAO:0000909
HAO:0000914,is_a,HAO:0000142
HAO:0000914,BFO:0000050,HAO:0000574
HAO:0000915,is_a,HAO:0000146
HAO:0000916,is_a,HAO:0000241
HAO:0000916,BFO:0000050,HAO:0000574
HAO:0000918,is_a,HAO:0000899
HAO:0000918,BFO:0000050,HAO:0000556
HAO:0000919,is_a,HAO:0000978
HAO:0000919,BFO:0000050,HAO:0000556
HAO:0000920,is_a,HAO:0001586
HAO:0000920,BFO:0000050,HAO:0000556
HAO:0000921,is_a,HAO:0000159
HAO:0000921,BFO:0000050,HAO:0000883
HAO:0000923,is_a,HAO:0000909
HAO:0000923,BFO:0000050,HAO:0000402
HAO:0000924,is_a,HAO:0001790
HAO:0000924,HAO:attached_to,HAO:0000566
HAO:0000924,HAO:attached_to,HAO:0000556
HAO:0000925,is_a,HAO:0001720
HAO:0000925,BFO:0000050,HAO:0000606
HAO:0000925,BFO:0000050,HAO:0000558
HAO:0000926,is_a,HAO:0002043
HAO:0000926,HAO:attached_to,HAO:0000386
HAO:0000926,HAO:attached_to,HAO:0000395
HAO:0000927,is_a,HAO:0000146
HAO:0000927,BFO:0000050,HAO:0002181
HAO:0000928,is_a,HAO:0000146
HAO:0000928,BFO:0000050,HAO:0002175
HAO:0000929,is_a,HAO:0000041
HAO:0000929,BFO:0000050,HAO:0000012
HAO:0000930,is_a,HAO:0000003
HAO:0000930,BFO:0000050,HAO:0000182
HAO:0000931,is_a,HAO:0000704
HAO:0000932,is_a,HAO:0000931
HAO:0000932,BFO:0000050,HAO:0000342
HAO:0000933,is_a,HAO:0000930
HAO:0000934,is_a,HAO:0000933
HAO:0000934,BFO:0000050,HAO:0000342
HAO:0000936,is_a,HAO:0000704
HAO:0000937,is_a,HAO:0000342
HAO:0000938,is_a,HAO:0000146
HAO:0000938,BFO:0000050,HAO:0000909
HAO:0000939,is_a,HAO:0000909
HAO:0000939,BFO:0000050,HAO:0000409
HAO:0000940,is_a,HAO:0000146
HAO:0000940,BFO:0000050,HAO:0000575
HAO:0000941,is_a,HAO:0000188
HAO:0000941,BFO:0000050,HAO:0000575
HAO:0000942,is_a,HAO:0000909
HAO:0000942,BFO:0000050,HAO:0000312
HAO:0000943,is_a,HAO:0000951
HAO:0000943,BFO:0000050,HAO:0001017
HAO:0000944,is_a,HAO:0000146
HAO:0000944,BFO:0000050,HAO:0000566
HAO:0000945,is_a,HAO:0001808
HAO:0000945,BFO:0000050,HAO:0000324
HAO:0000946,is_a,HAO:0000143
HAO:0000946,BFO:0000050,HAO:0000047
HAO:0000947,is_a,HAO:0000143
HAO:0000947,BFO:0000050,HAO:0000948
HAO:0000948,is_a,HAO:0000909
HAO:0000948,BFO:0000050,HAO:0001014
HAO:0000949,is_a,HAO:0000822
HAO:0000949,BFO:0000050,HAO:0000909
HAO:0000950,is_a,HAO:0000041
HAO:0000950,BFO:0000050,HAO:0000929
HAO:0000951,is_a,HAO:0000822
HAO:0000952,is_a,HAO:0001525
HAO:0000952,BFO:0000050,HAO:0000956
HAO:0000953,is_a,HAO:0001586
HAO:0000953,BFO:0000050,HAO:0000541
HAO:0000954,is_a,HAO:0000146
HAO:0000954,BFO:0000050,HAO:0000309
HAO:0000955,is_a,HAO:0000909
HAO:0000955,BFO:0000050,HAO:0000956
HAO:0000956,is_a,HAO:0000146
HAO:0000956,BFO:0000050,HAO:0000421
HAO:0000956,BFO:0000050,HAO:0000183
HAO:0000957,is_a,HAO:0000704
HAO:0000957,BFO:0000050,HAO:0001191
HAO:0000958,is_a,HAO:0000909
HAO:0000958,BFO:0000050,HAO:0000513
HAO:0000960,is_a,HAO:0000146
HAO:0000960,BFO:0000050,HAO:0000566
HAO:0000961,is_a,HAO:0000718
HAO:0000961,BFO:0000050,HAO:0000566
HAO:0000962,is_a,HAO:0000909
HAO:0000962,BFO:0000050,HAO:0000883
HAO:0000963,is_a,HAO:0000221
HAO:0000963,is_a,HAO:0000909
HAO:0000963,BFO:0000050,HAO:0000626
HAO:0000964,is_a,HAO:0000146
HAO:0000964,BFO:0000050,HAO:0000502
HAO:0000965,is_a,HAO:0000417
HAO:0000965,BFO:0000050,HAO:0000502
HAO:0000966,is_a,HAO:0000146
HAO:0000966,BFO:0000050,HAO:0000556
HAO:0000967,is_a,HAO:0001095
HAO:0000968,is_a,HAO:0000188
HAO:0000968,BFO:0000050,HAO:0000234
HAO:0000969,is_a,HAO:0000903
HAO:0000969,BFO:0000050,HAO:0000688
HAO:0000970,is_a,HAO:0000188
HAO:0000970,BFO:0000050,HAO:0001005
HAO:0000971,is_a,HAO:0000417
HAO:0000971,BFO:0000050,HAO:0001783
HAO:0000972,is_a,HAO:0001095
HAO:0000973,is_a,HAO:0000188
HAO:0000973,BFO:0000050,HAO:0001044
HAO:0000974,is_a,HAO:0000188
HAO:0000974,BFO:0000050,HAO:0000621
HAO:0000975,is_a,HAO:0000938
HAO:0000975,BFO:0000050,HAO:0000557
HAO:0000976,is_a,HAO:0000146
HAO:0000976,BFO:0000050,HAO:0000705
HAO:0000978,is_a,HAO:0001525
HAO:0000978,BFO:0000050,HAO:0000909
HAO:0000979,is_a,HAO:0000146
HAO:0000979,BFO:0000050,HAO:0000603
HAO:0000980,is_a,HAO:0000909
HAO:0000980,BFO:0000050,HAO:0000626
HAO:0000981,is_a,HAO:0000146
HAO:0000981,BFO:0000050,HAO:0000502
HAO:0000982,is_a,HAO:0001586
HAO:0000983,is_a,HAO:0000936
HAO:0000983,BFO:0000050,HAO:0000985
HAO:0000984,is_a,HAO:0001024
HAO:0000984,BFO:0000050,HAO:0000985
HAO:0000985,is_a,HAO:0000909
HAO:0000985,BFO:0000050,HAO:0000626
HAO:0000986,is_a,HAO:0001024
HAO:0000986,BFO:0000050,HAO:0000987
HAO:0000987,is_a,HAO:0000909
HAO:0000987,BFO:0000050,HAO:0000626
HAO:0000988,is_a,HAO:0000032
HAO:0000989,is_a,HAO:0000951
HAO:0000989,BFO:0000050,HAO:0000820
HAO:0000990,is_a,HAO:0000829
HAO:0000990,BFO:0000050,HAO:0000992
HAO:0000991,is_a,HAO:0000096
HAO:0000991,BFO:0000050,HAO:0000992
HAO:0000992,is_a,HAO:0000495
HAO:0000992,BFO:0000050,HAO:0000494
HAO:0000993,is_a,HAO:0001924
HAO:0000993,BFO:0000050,HAO:0001090
HAO:0000994,is_a,HAO:0000991
HAO:0000994,BFO:0000050,HAO:0000992
HAO:0000995,is_a,HAO:0000146
HAO:0000995,BFO:0000050,HAO:0000371
HAO:0000996,is_a,HAO:0000043
HAO:0000996,BFO:0000050,HAO:0000182
HAO:0000997,is_a,HAO:0000142
HAO:0000997,BFO:0000050,HAO:0001003
HAO:0000998,is_a,HAO:0000142
HAO:0000998,BFO:0000050,HAO:0001003
HAO:0000999,is_a,HAO:0000718
HAO:0000999,BFO:0000050,HAO:0000234
HAO:0001000,is_a,HAO:0001172
HAO:0001000,HAO:attached_to,HAO:0000908
HAO:0001000,HAO:attached_to,HAO:0001454
HAO:0001001,is_a,HAO:0001551
HAO:0001002,is_a,HAO:0001114
HAO:0001003,is_a,HAO:0000142
HAO:0001003,BFO:0000050,HAO:0000234
HAO:0001004,is_a,HAO:0000041
HAO:0001004,BFO:0000050,HAO:0000679
HAO:0001005,is_a,HAO:0000909
HAO:0001005,BFO:0000050,HAO:0001006
HAO:0001006,is_a,HAO:0000146
HAO:0001006,BFO:0000050,HAO:0000421
HAO:0001006,BFO:0000050,HAO:0000183
HAO:0001007,is_a,HAO:0000379
HAO:0001007,BFO:0000050,HAO:0000427
HAO:0001008,is_a,HAO:0001005
HAO:0001008,BFO:0000050,HAO:0000022
HAO:0001009,is_a,HAO:0000159
HAO:0001009,BFO:0000050,HAO:0000158
HAO:0001010,is_a,HAO:0001790
HAO:0001010,HAO:attached_to,HAO:0000566
HAO:0001010,HAO:attached_to,HAO:0000556
HAO:0001011,is_a,HAO:0001674
HAO:0001011,HAO:attached_to,HAO:0000606
HAO:0001011,HAO:attached_to,HAO:0000053
HAO:0001012,is_a,HAO:0000909
HAO:0001012,BFO:0000050,HAO:0000680
HAO:0001012,BFO:0000050,HAO:0002181
HAO:0001013,is_a,HAO:0000183
HAO:0001013,BFO:0000050,HAO:0001015
HAO:0001014,is_a,HAO:0000956
HAO:0001014,BFO:0000050,HAO:0001013
HAO:0001015,is_a,HAO:0000988
HAO:0001015,BFO:0000050,HAO:0000576
HAO:0001016,is_a,HAO:0000704
HAO:0001016,BFO:0000050,HAO:0000370
HAO:0001017,is_a,HAO:0000495
HAO:0001017,BFO:0000050,HAO:0000494
HAO:0001018,is_a,HAO:0000951
HAO:0001018,BFO:0000050,HAO:0001017
HAO:0001019,is_a,HAO:0000829
HAO:0001019,BFO:0000050,HAO:0000506
HAO:0001020,is_a,HAO:0000146
HAO:0001020,BFO:0000050,HAO:0000234
HAO:0001021,is_a,HAO:0000146
HAO:0001021,BFO:0000050,HAO:0001044
HAO:0001022,is_a,HAO:0000345
HAO:0001022,BFO:0000050,HAO:0000316
HAO:0001023,is_a,HAO:0000188
HAO:0001024,is_a,HAO:0000704
HAO:0001025,is_a,HAO:0000188
HAO:0001025,BFO:0000050,HAO:0000603
HAO:0001026,is_a,HAO:0000978
HAO:0001026,BFO:0000050,HAO:0000566
HAO:0001027,is_a,HAO:0001586
HAO:0001027,BFO:0000050,HAO:0000556
HAO:0001029,is_a,HAO:0000188
HAO:0001029,BFO:0000050,HAO:0000020
HAO:0001030,is_a,HAO:0001766
